listing_id,property_type,number_of_bedrooms,guest_capacity,location_score,review_score,amenities_count,host_response_time,season,minimum_stay_nights,years_as_host,cleaning_fee,cancellation_policy,nightly_rate
101019,Standard Apartment,2,2,66.49,2.58,6,>24 hours,shoulder,3,1.4,42.29,moderate,98.14
103421,Luxury Home,3,3,71.65,3.81,12,same day,shoulder,4,3.3,77.87,moderate,126.89
101092,Standard Apartment,2,3,61.09,3.12,4,same day,peak,2,3.0,49.81,flexible,117.6
100791,Standard Apartment,1,3,69.96,3.59,5,within an hour,off-peak,1,1.1,28.81,strict,48.02
100879,Standard Apartment,2,4,59.03,4.77,4,same day,shoulder,3,1.3,26.65,flexible,142.82
100974,Luxury Home,5,5,75.88,5.0,9,same day,shoulder,2,4.2,78.67,moderate,164.21
103032,Luxury Home,3,4,66.9,3.66,9,within an hour,off-peak,2,7.6,74.33,moderate,239.09
100030,Standard Apartment,2,4,59.58,4.35,3,same day,off-peak,1,1.2,32.38,moderate,125.46
102038,Luxury Home,3,3,69.29,4.18,9,within an hour,peak,3,1.0,43.68,strict,193.65
103755,Standard Apartment,1,3,81.0,5.0,6,same day,off-peak,1,0.9,39.71,strict,56.47
103183,Standard Apartment,1,3,69.97,3.98,5,within an hour,off-peak,1,0.5,38.88,flexible,118.38
102669,Luxury Home,5,7,77.5,4.39,14,within an hour,peak,4,1.4,60.54,flexible,361.67
103910,Tiny Studio,1,1,83.11,5.0,10,same day,peak,1,2.2,8.05,strict,68.59
102074,Tiny Studio,1,2,53.44,4.16,5,within an hour,shoulder,1,2.3,9.25,strict,81.73
100471,Standard Apartment,2,3,88.14,4.56,10,same day,shoulder,3,3.5,49.49,strict,113.13
100022,Luxury Home,3,5,59.63,3.56,9,within an hour,off-peak,4,0.2,46.44,moderate,108.81
100722,Luxury Home,4,5,61.42,3.35,6,same day,peak,3,2.5,66.03,moderate,259.76
103511,Standard Apartment,2,4,55.86,2.68,8,same day,off-peak,1,0.9,37.55,flexible,80.95
100113,Luxury Home,3,3,74.46,4.34,7,>24 hours,off-peak,4,0.8,62.14,flexible,100.44
102692,Tiny Studio,1,1,80.05,4.38,9,same day,shoulder,1,4.7,12.26,flexible,118.08
100913,Luxury Home,5,5,71.12,4.11,13,same day,off-peak,2,0.5,73.3,moderate,243.81
102452,Standard Apartment,1,3,83.75,4.44,10,within an hour,off-peak,2,1.2,44.71,strict,151.87
100372,Standard Apartment,2,3,58.65,2.99,4,within an hour,peak,2,3.0,22.17,flexible,313.5
102783,Standard Apartment,1,1,72.69,4.15,5,within an hour,off-peak,2,3.1,27.89,flexible,119.85
101477,Luxury Home,5,7,50.94,3.93,9,same day,off-peak,5,0.1,42.27,moderate,115.38
101767,Standard Apartment,2,3,75.19,3.68,4,same day,peak,1,0.2,25.09,moderate,101.66
101928,Luxury Home,5,6,84.78,4.25,14,within an hour,off-peak,4,3.2,45.19,flexible,275.62
102046,Tiny Studio,1,2,70.71,3.55,8,within an hour,peak,1,9.2,13.88,flexible,132.51
102747,Luxury Home,5,7,44.09,3.11,6,within an hour,shoulder,5,19.5,73.4,strict,140.22
102304,Tiny Studio,1,3,73.6,3.49,6,within an hour,off-peak,1,13.1,10.65,flexible,127.07
102006,Tiny Studio,1,3,78.94,4.0,5,same day,off-peak,1,1.3,13.39,flexible,56.96
102980,Luxury Home,4,4,68.35,4.93,12,same day,off-peak,3,0.8,37.68,strict,59.74
101500,Standard Apartment,2,4,84.73,4.12,8,same day,shoulder,3,0.3,27.73,moderate,178.43
101392,Luxury Home,5,5,49.43,3.34,12,within an hour,shoulder,2,1.2,41.65,strict,184.23
101064,Tiny Studio,1,1,81.11,3.9,10,>24 hours,shoulder,1,1.0,12.34,strict,88.03
100132,Standard Apartment,2,2,80.0,4.26,13,within an hour,shoulder,2,2.6,32.22,strict,127.39
101486,Standard Apartment,1,3,51.78,4.36,3,within an hour,shoulder,3,1.4,25.22,flexible,81.22
100514,Standard Apartment,1,1,70.42,4.8,8,same day,off-peak,3,0.8,50.04,flexible,100.92
101538,Luxury Home,5,7,64.75,3.78,12,within an hour,peak,3,2.8,73.39,flexible,340.96
103039,Tiny Studio,1,3,70.46,3.65,5,within an hour,shoulder,1,1.2,20.26,moderate,156.05
100550,Luxury Home,4,4,77.25,3.22,14,within an hour,peak,4,1.3,82.2,flexible,262.15
103308,Standard Apartment,2,2,71.63,3.4,7,same day,shoulder,3,2.7,39.14,flexible,142.25
102957,Standard Apartment,1,1,63.49,2.81,7,same day,peak,2,0.4,31.18,moderate,325.34
102598,Tiny Studio,1,3,62.03,4.38,4,same day,shoulder,1,4.5,15.76,flexible,68.32
103654,Luxury Home,3,5,65.66,4.34,5,same day,peak,2,10.1,64.03,flexible,437.16
101560,Standard Apartment,1,1,51.78,3.49,4,within an hour,peak,3,2.0,41.23,moderate,95.99
103351,Standard Apartment,2,2,74.68,4.4,11,within an hour,shoulder,1,2.5,19.52,flexible,100.58
101239,Standard Apartment,1,2,56.06,3.11,5,within an hour,shoulder,2,1.5,4.12,moderate,59.17
102985,Luxury Home,4,4,76.72,3.23,10,same day,shoulder,5,9.4,71.57,moderate,203.28
100000,Luxury Home,4,5,68.31,4.17,15,within an hour,peak,4,0.4,71.61,flexible,361.75
101458,Luxury Home,4,5,46.18,3.67,6,>24 hours,off-peak,4,5.0,49.24,flexible,236.24
100508,Standard Apartment,1,3,63.12,4.65,3,within an hour,peak,1,3.2,30.58,flexible,211.53
100994,Luxury Home,5,7,77.95,5.0,13,same day,off-peak,4,4.7,52.67,moderate,88.73
100569,Standard Apartment,1,2,66.92,3.57,3,>24 hours,off-peak,3,9.0,36.3,flexible,41.55
102356,Luxury Home,4,5,62.6,4.32,5,within an hour,peak,4,2.1,45.48,flexible,330.97
103935,Tiny Studio,1,1,69.48,4.3,7,same day,shoulder,1,1.0,14.31,flexible,116.8
103752,Tiny Studio,1,2,86.19,4.24,4,within an hour,off-peak,1,4.5,16.74,flexible,132.49
100541,Standard Apartment,2,2,69.83,3.91,8,within an hour,shoulder,2,5.6,20.47,strict,142.03
102779,Standard Apartment,2,4,77.61,3.75,8,within an hour,peak,2,3.5,36.25,flexible,86.02
100146,Luxury Home,4,4,74.61,4.38,14,same day,shoulder,5,5.7,70.16,strict,170.27
101604,Luxury Home,5,7,88.43,5.0,16,within an hour,shoulder,4,3.9,41.07,strict,279.81
101368,Luxury Home,3,4,82.22,4.4,8,within an hour,off-peak,2,9.5,75.18,flexible,112.38
101003,Standard Apartment,1,2,70.99,4.9,8,>24 hours,off-peak,2,2.5,13.73,moderate,67.18
101347,Standard Apartment,1,2,60.11,3.31,8,within an hour,peak,2,1.4,24.49,flexible,133.62
102618,Tiny Studio,1,1,67.92,2.33,7,within an hour,peak,1,3.4,8.54,flexible,107.28
102658,Standard Apartment,2,4,77.56,3.93,6,>24 hours,peak,2,0.2,40.69,flexible,170.58
100825,Standard Apartment,1,3,65.74,3.71,7,within an hour,off-peak,2,2.1,52.15,flexible,120.97
103798,Standard Apartment,1,3,79.67,3.67,8,within an hour,shoulder,2,4.5,37.91,strict,75.91
100775,Standard Apartment,1,3,70.68,4.85,7,same day,off-peak,3,0.6,34.08,strict,98.42
100865,Luxury Home,3,5,54.36,2.88,6,within an hour,shoulder,3,1.5,64.37,strict,123.72
103688,Standard Apartment,2,2,85.26,4.61,14,within an hour,off-peak,2,1.3,45.53,flexible,119.95
102991,Standard Apartment,1,3,58.12,4.71,4,within an hour,peak,1,1.2,24.42,moderate,197.12
100429,Standard Apartment,2,3,64.89,3.31,6,same day,off-peak,1,3.2,28.77,moderate,108.53
101693,Tiny Studio,1,3,67.61,3.96,7,within an hour,shoulder,1,2.1,18.4,flexible,52.43
100539,Standard Apartment,1,2,93.76,5.0,7,within an hour,off-peak,3,4.8,16.49,strict,69.02
103334,Luxury Home,4,4,107.26,4.73,15,within an hour,peak,2,0.2,50.77,flexible,690.33
103235,Standard Apartment,2,2,75.91,4.35,11,within an hour,shoulder,1,1.8,34.39,moderate,171.67
103155,Standard Apartment,1,2,76.07,4.26,6,same day,shoulder,3,0.0,37.35,moderate,113.76
102043,Luxury Home,3,5,72.62,4.25,14,within an hour,peak,3,0.7,51.47,flexible,454.92
103375,Standard Apartment,1,1,71.89,4.04,8,same day,shoulder,3,4.5,26.6,flexible,139.01
100906,Tiny Studio,1,1,70.82,3.51,3,same day,shoulder,1,0.3,20.1,moderate,286.63
102440,Tiny Studio,1,1,87.47,3.99,6,within an hour,peak,1,0.3,13.83,strict,117.34
102030,Luxury Home,3,5,69.39,4.37,11,within an hour,peak,4,1.5,71.98,flexible,803.89
101521,Tiny Studio,1,2,75.36,3.82,5,within an hour,shoulder,1,4.5,17.43,flexible,110.36
102667,Standard Apartment,1,2,68.74,4.8,5,within an hour,peak,3,3.0,39.7,strict,89.34
100750,Standard Apartment,1,3,65.48,4.92,6,same day,shoulder,3,4.6,11.81,flexible,123.75
102104,Standard Apartment,2,2,78.85,3.67,11,same day,shoulder,1,0.2,17.08,flexible,199.14
103158,Tiny Studio,1,3,66.0,4.18,4,within an hour,peak,1,2.5,10.41,flexible,155.92
100794,Standard Apartment,1,3,71.39,4.86,3,same day,peak,3,1.8,17.46,flexible,109.56
102463,Standard Apartment,2,3,63.43,3.24,8,>24 hours,off-peak,3,6.8,40.13,moderate,104.95
102756,Standard Apartment,2,4,77.57,4.73,10,within an hour,peak,1,4.0,40.21,moderate,218.69
101812,Standard Apartment,2,4,84.14,4.51,12,within an hour,shoulder,2,1.7,34.61,moderate,104.72
103942,Luxury Home,4,4,77.03,4.62,14,same day,shoulder,3,2.4,63.07,moderate,238.09
103439,Tiny Studio,1,1,85.02,4.12,11,within an hour,off-peak,1,1.7,17.21,flexible,40.83
103109,Standard Apartment,1,2,74.51,4.95,4,same day,peak,1,1.7,38.95,strict,166.13
102912,Standard Apartment,1,1,81.07,3.87,9,>24 hours,off-peak,3,3.0,36.12,strict,72.06
102297,Luxury Home,3,5,59.04,3.99,9,within an hour,shoulder,5,0.7,43.35,strict,231.92
100755,Standard Apartment,1,3,60.13,3.85,9,same day,peak,2,1.2,34.2,flexible,245.52
102930,Luxury Home,5,7,68.03,4.48,14,within an hour,peak,4,1.0,91.69,strict,451.89
103123,Luxury Home,4,5,82.7,3.76,11,within an hour,shoulder,3,4.8,60.33,flexible,209.94
102266,Standard Apartment,1,1,69.45,3.3,4,within an hour,peak,1,8.5,26.28,flexible,73.32
102222,Standard Apartment,2,4,72.38,4.12,9,within an hour,peak,1,1.6,27.77,flexible,173.88
103553,Standard Apartment,1,1,59.22,3.36,3,same day,off-peak,2,0.2,26.27,flexible,77.44
102316,Luxury Home,4,4,61.93,3.69,10,within an hour,peak,5,0.3,92.31,moderate,291.14
103311,Standard Apartment,1,1,69.52,4.54,6,same day,shoulder,3,1.5,17.89,flexible,117.57
101726,Luxury Home,5,5,78.33,3.43,13,within an hour,off-peak,4,1.5,41.53,flexible,184.42
102168,Tiny Studio,1,2,81.0,4.75,8,within an hour,off-peak,1,0.5,12.17,strict,61.59
100573,Standard Apartment,2,3,72.26,4.07,8,within an hour,peak,2,4.9,37.79,moderate,212.95
103246,Standard Apartment,2,3,62.64,4.38,9,within an hour,off-peak,2,2.1,26.71,flexible,238.76
102754,Standard Apartment,2,4,64.6,4.07,3,within an hour,shoulder,2,0.3,43.22,flexible,149.0
101384,Luxury Home,5,7,71.36,4.5,13,same day,peak,4,0.3,45.79,flexible,324.79
100383,Tiny Studio,1,3,66.5,3.53,6,within an hour,peak,1,1.8,6.03,strict,206.14
100147,Luxury Home,5,6,74.88,4.73,11,same day,peak,3,0.4,50.33,moderate,309.32
102023,Standard Apartment,1,1,65.55,3.98,3,within an hour,peak,3,2.5,18.45,flexible,235.83
103390,Standard Apartment,2,3,47.97,3.12,3,same day,peak,1,1.5,34.89,flexible,210.79
103190,Luxury Home,3,5,83.16,4.27,12,same day,peak,4,7.6,49.83,flexible,81.13
103409,Tiny Studio,1,3,61.26,4.04,6,within an hour,shoulder,1,1.6,11.13,strict,115.59
102196,Standard Apartment,1,1,61.8,3.83,6,same day,off-peak,1,2.9,44.83,strict,68.58
102096,Luxury Home,4,5,74.51,4.51,13,within an hour,shoulder,5,5.0,47.34,flexible,353.77
101790,Luxury Home,3,3,64.82,4.71,9,same day,shoulder,5,1.1,80.58,flexible,100.38
102123,Luxury Home,5,6,81.94,3.8,14,same day,off-peak,2,2.2,53.18,flexible,217.96
103642,Tiny Studio,1,3,81.47,4.56,9,same day,off-peak,1,0.4,15.39,strict,81.89
103414,Standard Apartment,2,2,78.3,4.15,5,same day,off-peak,3,1.7,32.49,strict,91.58
102628,Luxury Home,4,4,59.46,4.16,8,same day,peak,2,1.4,88.58,flexible,409.23
102593,Luxury Home,5,6,82.17,5.0,15,same day,peak,5,1.7,75.74,strict,1000.0
101859,Standard Apartment,1,2,75.05,4.18,10,within an hour,shoulder,1,0.3,17.83,flexible,125.42
103024,Standard Apartment,1,2,71.48,4.2,3,same day,peak,2,1.5,41.33,moderate,248.39
101659,Standard Apartment,2,4,80.83,4.65,5,within an hour,peak,1,6.1,33.07,strict,314.45
103748,Standard Apartment,1,2,58.29,3.97,3,same day,peak,3,8.3,24.73,strict,409.34
103412,Luxury Home,4,6,73.81,4.75,9,same day,off-peak,4,0.8,62.6,flexible,283.27
101529,Standard Apartment,1,2,65.43,3.54,4,same day,peak,3,1.1,25.04,flexible,239.77
100230,Tiny Studio,1,2,59.22,3.34,3,same day,shoulder,1,0.0,17.94,strict,86.47
100644,Luxury Home,4,6,51.74,2.98,6,same day,peak,2,0.4,53.97,moderate,171.93
100465,Standard Apartment,2,3,83.94,4.24,10,within an hour,off-peak,2,1.3,48.07,flexible,191.6
101731,Standard Apartment,1,3,58.06,3.77,6,within an hour,shoulder,3,3.5,18.73,flexible,112.37
100580,Standard Apartment,1,3,88.16,4.39,9,same day,peak,1,1.0,37.77,flexible,69.18
103433,Luxury Home,3,4,73.4,4.09,8,within an hour,off-peak,2,0.2,65.44,moderate,354.01
101224,Tiny Studio,1,2,57.04,3.75,3,same day,off-peak,1,3.9,15.2,flexible,60.25
101412,Standard Apartment,2,2,64.82,3.63,3,within an hour,off-peak,2,1.9,20.83,flexible,95.39
103202,Standard Apartment,1,2,80.47,4.54,9,within an hour,off-peak,2,2.2,21.06,flexible,65.06
100150,Standard Apartment,1,1,70.85,4.37,6,same day,shoulder,2,1.2,37.68,moderate,169.92
101468,Luxury Home,5,6,68.01,3.44,11,same day,off-peak,3,2.8,62.18,flexible,163.38
102558,Luxury Home,5,7,70.07,4.51,11,within an hour,peak,4,6.6,49.2,moderate,372.21
100578,Standard Apartment,2,4,78.44,3.84,8,within an hour,shoulder,1,2.4,42.21,moderate,147.44
102008,Luxury Home,5,5,83.45,5.0,15,within an hour,peak,5,2.7,61.89,flexible,299.88
102061,Standard Apartment,1,2,87.96,4.52,12,within an hour,peak,2,1.4,40.2,flexible,110.83
101204,Standard Apartment,2,2,61.25,3.92,3,within an hour,shoulder,1,0.3,10.56,strict,129.11
100108,Standard Apartment,2,3,63.12,2.71,6,same day,peak,3,1.7,33.66,flexible,128.58
100503,Standard Apartment,2,3,68.12,4.2,9,same day,shoulder,2,7.8,28.05,flexible,35.01
100681,Standard Apartment,2,4,72.01,4.13,5,within an hour,shoulder,1,3.4,45.08,flexible,148.19
100046,Luxury Home,3,3,59.89,3.8,7,within an hour,shoulder,2,2.0,33.8,flexible,300.01
100964,Standard Apartment,2,4,60.23,3.67,6,same day,peak,1,2.9,22.7,strict,72.5
100673,Standard Apartment,2,4,69.29,4.42,12,same day,peak,2,2.5,16.85,moderate,220.34
103156,Standard Apartment,2,4,75.46,4.4,12,within an hour,shoulder,2,7.3,32.15,moderate,172.3
101238,Luxury Home,4,4,75.14,4.25,8,within an hour,shoulder,2,0.8,66.03,moderate,429.64
101246,Standard Apartment,2,3,67.57,4.43,5,within an hour,peak,3,6.6,30.38,moderate,184.33
101695,Luxury Home,5,6,75.26,3.57,12,within an hour,shoulder,3,3.5,15.34,strict,233.76
102226,Luxury Home,3,3,61.71,3.43,8,same day,off-peak,5,0.4,53.9,strict,161.54
101855,Luxury Home,4,5,70.62,4.47,13,>24 hours,peak,5,1.4,57.85,flexible,278.96
102777,Tiny Studio,1,1,83.5,4.64,6,same day,shoulder,1,1.7,6.9,flexible,53.41
103397,Luxury Home,3,3,54.5,3.7,3,>24 hours,peak,2,0.3,60.4,flexible,210.74
103170,Luxury Home,5,6,68.47,3.08,7,within an hour,off-peak,4,2.4,53.55,strict,237.21
102639,Luxury Home,4,6,60.45,2.95,3,same day,peak,2,0.9,73.22,moderate,264.07
101793,Luxury Home,5,5,64.17,3.71,8,within an hour,peak,4,1.8,55.73,moderate,256.65
101857,Standard Apartment,2,2,68.44,3.08,10,within an hour,off-peak,3,1.7,40.36,flexible,130.77
103301,Luxury Home,4,4,60.52,3.7,9,same day,peak,3,2.2,83.93,flexible,195.21
103222,Luxury Home,5,5,47.51,3.69,11,within an hour,shoulder,3,5.6,38.42,moderate,284.1
101878,Standard Apartment,2,3,61.17,3.24,5,within an hour,peak,1,4.6,33.8,moderate,192.1
101582,Standard Apartment,1,2,76.8,3.79,6,same day,off-peak,3,6.2,22.87,moderate,104.54
103486,Standard Apartment,2,2,70.09,4.08,7,within an hour,off-peak,3,2.5,44.56,strict,69.82
102869,Standard Apartment,1,3,60.87,3.04,3,same day,shoulder,3,2.9,36.83,flexible,151.81
100995,Luxury Home,5,6,73.24,3.75,14,within an hour,peak,2,1.7,60.48,flexible,245.47
103889,Standard Apartment,1,3,71.28,3.7,7,same day,peak,3,3.8,39.04,flexible,149.74
102775,Luxury Home,4,6,69.54,3.77,8,within an hour,shoulder,4,0.7,52.11,flexible,430.66
101261,Standard Apartment,2,2,83.35,4.37,9,same day,peak,1,1.9,35.72,flexible,90.79
102149,Standard Apartment,1,2,89.49,5.0,9,within an hour,shoulder,2,3.8,28.93,flexible,84.94
100836,Luxury Home,4,4,64.06,4.08,9,same day,shoulder,4,4.5,72.31,flexible,227.88
102608,Standard Apartment,2,2,74.26,3.93,11,same day,off-peak,2,0.9,16.57,flexible,89.62
101892,Tiny Studio,1,3,92.11,3.72,10,within an hour,peak,1,0.6,16.7,flexible,117.05
101915,Tiny Studio,1,3,58.51,3.45,3,within an hour,shoulder,1,1.0,19.37,strict,105.15
101198,Standard Apartment,2,4,82.93,4.86,9,within an hour,off-peak,2,7.6,22.6,moderate,61.66
100112,Standard Apartment,1,1,89.02,3.4,7,same day,shoulder,1,0.4,24.98,strict,339.21
100107,Luxury Home,4,4,55.28,3.71,6,same day,off-peak,5,9.2,45.51,moderate,277.67
103756,Luxury Home,4,4,58.57,3.57,8,within an hour,peak,3,15.8,62.33,strict,182.6
102816,Standard Apartment,1,1,80.52,4.9,11,same day,off-peak,3,4.6,40.67,moderate,51.75
101366,Standard Apartment,2,2,63.36,4.57,10,same day,off-peak,1,4.3,50.28,strict,44.47
101967,Tiny Studio,1,1,79.62,3.43,7,within an hour,peak,1,9.2,14.27,flexible,258.87
103128,Standard Apartment,2,2,63.93,4.7,4,within an hour,peak,2,1.0,33.87,flexible,176.56
103378,Standard Apartment,1,1,73.98,2.95,8,same day,peak,2,0.4,18.16,strict,68.6
101432,Standard Apartment,2,3,53.38,3.91,6,same day,shoulder,2,5.2,38.09,flexible,102.57
100892,Tiny Studio,1,2,83.37,4.67,6,within an hour,shoulder,1,0.6,24.13,flexible,155.68
100079,Standard Apartment,1,2,70.68,5.0,10,within an hour,peak,3,0.1,37.78,moderate,202.58
100611,Standard Apartment,1,2,59.4,4.04,4,within an hour,off-peak,2,0.7,20.8,flexible,147.04
100223,Standard Apartment,2,2,66.58,3.65,9,same day,off-peak,3,1.7,22.97,flexible,131.03
101658,Tiny Studio,1,1,57.28,3.04,3,same day,off-peak,1,2.1,16.04,moderate,30.0
103404,Luxury Home,5,7,76.25,4.88,10,within an hour,shoulder,3,0.2,56.83,flexible,788.15
101441,Tiny Studio,1,3,80.97,5.0,6,within an hour,shoulder,1,1.8,15.59,flexible,94.17
101978,Standard Apartment,2,3,69.92,3.76,8,within an hour,off-peak,1,2.8,36.91,moderate,123.53
101758,Standard Apartment,2,4,81.15,4.35,10,same day,peak,2,8.1,30.12,flexible,373.62
103701,Standard Apartment,1,2,61.3,4.58,7,within an hour,shoulder,2,0.8,29.34,strict,124.87
102113,Standard Apartment,1,1,74.53,4.55,9,same day,shoulder,3,0.7,31.22,flexible,232.7
102664,Luxury Home,5,5,59.71,3.6,9,same day,peak,5,1.5,54.8,strict,522.47
100695,Tiny Studio,1,3,59.49,3.61,7,same day,peak,1,12.3,12.03,moderate,227.96
102931,Standard Apartment,2,2,63.81,3.53,10,same day,peak,2,1.2,20.49,moderate,202.97
102666,Standard Apartment,1,1,74.57,4.54,4,within an hour,shoulder,1,0.1,46.5,strict,116.49
100075,Luxury Home,4,5,67.2,3.71,9,same day,shoulder,2,0.9,71.21,strict,211.52
100665,Standard Apartment,1,3,67.42,3.76,3,same day,off-peak,1,2.5,48.02,flexible,213.21
101542,Standard Apartment,2,2,75.22,4.55,8,same day,shoulder,2,1.6,21.14,flexible,133.77
103699,Standard Apartment,2,4,56.92,3.91,7,within an hour,peak,3,4.5,29.96,flexible,231.75
102540,Standard Apartment,1,1,43.06,3.71,3,within an hour,shoulder,1,2.8,28.03,moderate,83.1
103207,Standard Apartment,2,3,85.96,4.36,12,same day,peak,1,2.5,19.55,moderate,150.16
102489,Tiny Studio,1,1,91.26,4.23,8,>24 hours,peak,1,1.2,11.9,moderate,147.79
101911,Standard Apartment,2,4,57.26,3.25,5,same day,peak,2,2.4,20.1,strict,122.71
101931,Tiny Studio,1,3,82.0,4.56,5,same day,peak,1,2.9,14.14,flexible,111.07
101887,Luxury Home,4,5,59.09,3.89,9,same day,peak,3,0.6,61.77,flexible,248.3
103852,Standard Apartment,2,2,74.05,4.23,11,within an hour,peak,3,4.0,26.85,strict,230.91
100103,Standard Apartment,1,2,69.42,3.58,6,same day,off-peak,3,1.5,29.91,moderate,70.88
101360,Standard Apartment,1,3,63.94,4.28,3,same day,peak,1,4.1,31.63,flexible,150.52
101761,Tiny Studio,1,2,65.89,3.92,7,same day,peak,1,0.6,17.71,flexible,251.98
102365,Luxury Home,4,4,62.49,4.16,10,>24 hours,off-peak,5,3.2,72.19,flexible,237.4
100134,Luxury Home,4,4,53.91,3.9,9,within an hour,shoulder,5,0.1,42.98,flexible,410.58
100422,Tiny Studio,1,2,62.17,3.89,5,within an hour,peak,1,0.5,18.73,strict,131.5
102635,Luxury Home,4,6,65.75,3.07,11,>24 hours,peak,5,6.7,80.34,flexible,255.33
102045,Standard Apartment,2,4,55.62,4.35,9,within an hour,shoulder,3,1.9,14.69,moderate,260.15
100399,Standard Apartment,1,2,71.84,3.54,9,same day,shoulder,3,2.1,23.73,moderate,77.77
102508,Tiny Studio,1,1,95.1,4.96,8,same day,peak,1,7.1,11.53,moderate,216.85
100600,Luxury Home,5,5,70.26,3.79,14,within an hour,peak,3,2.0,55.24,moderate,599.96
103958,Luxury Home,3,3,62.32,3.27,13,same day,off-peak,3,3.2,64.23,moderate,77.61
102859,Standard Apartment,1,1,74.06,4.11,9,within an hour,shoulder,3,0.8,35.73,moderate,85.38
100534,Tiny Studio,1,3,74.14,3.39,8,same day,shoulder,1,0.3,16.88,flexible,118.61
101499,Standard Apartment,2,2,69.43,4.58,6,within an hour,peak,2,1.3,27.05,strict,217.18
102241,Standard Apartment,2,3,74.11,3.96,10,same day,peak,2,4.8,36.77,flexible,267.99
103210,Standard Apartment,2,3,78.56,3.62,9,same day,shoulder,1,1.8,29.68,moderate,80.7
103914,Tiny Studio,1,2,62.34,3.96,3,within an hour,off-peak,1,0.6,18.77,flexible,89.23
101972,Tiny Studio,1,2,83.94,4.24,9,same day,peak,1,2.4,13.25,moderate,266.48
103199,Tiny Studio,1,1,80.52,4.53,8,>24 hours,off-peak,1,0.9,14.52,moderate,128.26
100200,Luxury Home,3,5,65.41,3.71,9,same day,peak,5,8.8,48.62,flexible,346.79
101822,Luxury Home,5,5,68.66,4.59,14,>24 hours,shoulder,5,2.6,63.95,flexible,260.21
102331,Standard Apartment,2,4,68.95,4.0,6,within an hour,peak,3,12.2,9.65,strict,171.16
103661,Tiny Studio,1,1,59.89,3.15,4,same day,shoulder,1,0.1,17.54,strict,136.91
100686,Luxury Home,3,5,76.47,3.77,9,within an hour,shoulder,5,0.0,99.27,flexible,322.87
100376,Luxury Home,5,6,92.64,4.93,20,>24 hours,shoulder,4,1.9,60.11,moderate,305.16
102214,Standard Apartment,1,2,55.72,3.44,6,within an hour,shoulder,3,5.9,11.93,moderate,98.73
101133,Luxury Home,4,6,50.54,4.23,9,within an hour,peak,5,2.2,50.58,flexible,148.26
101714,Standard Apartment,2,4,71.15,3.51,10,within an hour,off-peak,2,6.3,29.01,flexible,177.57
101093,Standard Apartment,1,3,81.54,4.73,5,within an hour,peak,2,0.4,22.07,strict,198.7
100920,Standard Apartment,1,2,69.36,3.71,3,>24 hours,shoulder,3,3.6,46.22,moderate,110.67
102195,Standard Apartment,2,3,80.21,5.0,10,within an hour,peak,2,3.2,19.36,flexible,87.16
102330,Standard Apartment,2,2,56.85,3.85,7,>24 hours,shoulder,3,2.4,29.54,flexible,218.92
103961,Standard Apartment,1,3,70.29,4.3,7,within an hour,off-peak,2,1.6,29.94,strict,81.05
